Id,Department__c,Category__c,Sub_Category__c,Type__c,Quantity__c,Unit_Price__c
a00P0000006KaEoIAK,Operations,Human Resources,Cat2,TypeA,4,38.75
a00P0000006KaEpIAK,Sales,Sales Engineering,Cat2,TypeB,5,13.63
a00P0000006KaEqIAK,Sales,Pre Sales,Cat2,TypeB,2,44.54
a00P0000006KaErIAK,Development,Coding,Cat3,TypeB,3,24.72
a00P0000006KaEsIAK,Development,Coding,Cat3,TypeB,3,68.43
a00P0000006KaEtIAK,Support,Tier 1,Cat3,TypeB,8,40.18
a00P0000006KaEuIAK,Marketing,ABM,Cat3,TypeA,2,24.38
a00P0000006KaEvIAK,Sales,Sales Engineering,Cat1,TypeC,4,88.08
a00P0000006KaEwIAK,Support,Tier 2,Cat1,TypeA,2,4.91
a00P0000006KaExIAK,Development,Coding,Cat3,TypeC,6,43.8
a00P0000006KaEyIAK,Support,Tier 3,Cat1,TypeC,5,7.77
a00P0000006KaEzIAK,Operations,Performance Management,Cat2,TypeA,9,43.9
a00P0000006KaF0IAK,Development,Coding,Cat3,TypeA,2,42.38
a00P0000006KaF1IAK,Marketing,ABM,Cat3,TypeB,4,54.56
a00P0000006KaF2IAK,Development,Coding,Cat2,TypeC,7,49.29
a00P0000006KaF3IAK,Development,Coding,Cat3,TypeC,7,82.46
a00P0000006KaF4IAK,Marketing,ABM,Cat1,TypeA,2,1.64
a00P0000006KaF5IAK,Development,Quality Assurance,Cat3,TypeA,4,13.86
a00P0000006KaF6IAK,Marketing,ABM,Cat1,TypeC,4,82.17
a00P0000006KaF7IAK,Operations,Human Resources,Cat2,TypeA,3,85.45
a00P0000006KaF8IAK,Marketing,ABM,Cat3,TypeB,1,96.38
a00P0000006KaF9IAK,Marketing,ABM,Cat3,TypeC,2,68.89
a00P0000006KaFAIA0,Sales,Pre Sales,Cat1,TypeA,8,94.44
a00P0000006KaFBIA0,Development,Coding,Cat2,TypeB,4,67.77
a00P0000006KaFCIA0,Development,Quality Assurance,Cat1,TypeA,4,12.44
a00P0000006KaFDIA0,Sales,Sales Engineering,Cat3,TypeA,4,43.17
a00P0000006KaFEIA0,Sales,Sales Engineering,Cat3,TypeA,8,58.95
a00P0000006KaFFIA0,Operations,Performance Management,Cat1,TypeC,3,17.61
a00P0000006KaFGIA0,Support,Tier 3,Cat2,TypeB,5,96.62
a00P0000006KaFHIA0,Marketing,ABM,Cat2,TypeB,7,12.38
a00P0000006KaFIIA0,Sales,Sales Engineering,Cat2,TypeA,1,32.04
a00P0000006KaFJIA0,Development,Coding,Cat1,TypeA,5,82.06
a00P0000006KaFKIA0,Marketing,ABM,Cat3,TypeC,7,5.58
a00P0000006KaFLIA0,Support,Tier 1,Cat2,TypeA,6,45.22
a00P0000006KaFMIA0,Support,Tier 3,Cat1,TypeA,7,8.33
a00P0000006KaFNIA0,Sales,Pre Sales,Cat1,TypeA,5,85.3
a00P0000006KaFOIA0,Support,Tier 2,Cat3,TypeC,3,28.62
a00P0000006KaFPIA0,Operations,Human Resources,Cat2,TypeA,3,60.6
a00P0000006KaFQIA0,Support,Tier 3,Cat3,TypeA,6,82.77
a00P0000006KaFRIA0,Development,Coding,Cat2,TypeC,2,9.1
a00P0000006KaFSIA0,Development,Quality Assurance,Cat1,TypeB,10,65.24
a00P0000006KaFTIA0,Development,Quality Assurance,Cat1,TypeC,6,51.9
a00P0000006KaFUIA0,Support,Tier 2,Cat2,TypeB,2,56.83
a00P0000006KaFVIA0,Sales,Sales Engineering,Cat3,TypeB,9,8.13
a00P0000006KaFWIA0,Support,Tier 2,Cat3,TypeC,7,38.55
a00P0000006KaFXIA0,Operations,Human Resources,Cat3,TypeA,6,27.88
a00P0000006KaFYIA0,Development,Quality Assurance,Cat1,TypeA,4,84.17
a00P0000006KaFZIA0,Development,Quality Assurance,Cat1,TypeA,9,51.36
a00P0000006KaFaIAK,Sales,Pre Sales,Cat1,TypeA,6,46.34
a00P0000006KaFbIAK,Development,Coding,Cat3,TypeB,3,54.68
a00P0000006KaFcIAK,Marketing,ABM,Cat1,TypeA,5,43.69
a00P0000006KaFdIAK,Operations,Human Resources,Cat3,TypeA,3,87.72
a00P0000006KaFeIAK,Sales,Sales Engineering,Cat3,TypeC,7,81.96
a00P0000006KaFfIAK,Sales,Pre Sales,Cat3,TypeC,2,48.73
a00P0000006KaFgIAK,Operations,Performance Management,Cat1,TypeA,8,86.71
a00P0000006KaFhIAK,Marketing,ABM,Cat3,TypeA,4,59.34
a00P0000006KaFiIAK,Operations,Human Resources,Cat3,TypeB,3,22.66
a00P0000006KaFjIAK,Sales,Sales Engineering,Cat3,TypeA,9,41.58
a00P0000006KaFkIAK,Operations,Performance Management,Cat1,TypeC,5,46.74
a00P0000006KaFlIAK,Marketing,ABM,Cat2,TypeC,5,83.98
a00P0000006KaFmIAK,Marketing,ABM,Cat3,TypeB,5,17.73
a00P0000006KaFnIAK,Sales,Sales Engineering,Cat2,TypeB,4,89.41
a00P0000006KaFoIAK,Development,Quality Assurance,Cat1,TypeA,4,44.22
a00P0000006KaFpIAK,Operations,Human Resources,Cat2,TypeC,2,66.4
a00P0000006KaFqIAK,Development,Quality Assurance,Cat3,TypeA,6,56.03
a00P0000006KaFrIAK,Operations,Human Resources,Cat3,TypeA,4,25.67
a00P0000006KaFsIAK,Operations,Performance Management,Cat3,TypeB,6,72.68
a00P0000006KaFtIAK,Development,Coding,Cat1,TypeA,8,92.65
a00P0000006KaFuIAK,Marketing,ABM,Cat1,TypeB,5,18.95
a00P0000006KaFvIAK,Sales,Sales Engineering,Cat1,TypeC,1,76.86
a00P0000006KaFwIAK,Operations,Human Resources,Cat3,TypeB,4,23.88
a00P0000006KaFxIAK,Operations,Performance Management,Cat3,TypeC,10,13.74
a00P0000006KaFyIAK,Operations,Human Resources,Cat3,TypeB,5,46.13
a00P0000006KaFzIAK,Development,Quality Assurance,Cat3,TypeA,9,37.01
a00P0000006KaG0IAK,Sales,Sales Engineering,Cat2,TypeC,6,57.09
a00P0000006KaG1IAK,Development,Quality Assurance,Cat3,TypeB,9,82.27
a00P0000006KaG2IAK,Operations,Human Resources,Cat1,TypeB,4,64.3
a00P0000006KaG3IAK,Marketing,ABM,Cat2,TypeA,2,39.05
a00P0000006KaG4IAK,Development,Coding,Cat1,TypeC,3,16.77
a00P0000006KaG5IAK,Marketing,ABM,Cat2,TypeA,5,14.51
a00P0000006KaG6IAK,Sales,Pre Sales,Cat2,TypeB,3,88.92
a00P0000006KaG7IAK,Support,Tier 2,Cat1,TypeB,5,48.05
a00P0000006KaG8IAK,Operations,Human Resources,Cat2,TypeB,2,61.96
a00P0000006KaG9IAK,Operations,Performance Management,Cat2,TypeB,2,39.94
a00P0000006KaGAIA0,Development,Coding,Cat1,TypeB,8,31.15
a00P0000006KaGBIA0,Support,Tier 1,Cat3,TypeB,10,17.84
a00P0000006KaGCIA0,Development,Quality Assurance,Cat2,TypeA,2,29.55
a00P0000006KaGDIA0,Operations,Performance Management,Cat2,TypeB,7,28.85
a00P0000006KaGEIA0,Operations,Human Resources,Cat2,TypeC,8,68.35
a00P0000006KaGFIA0,Sales,Sales Engineering,Cat1,TypeA,4,42.29
a00P0000006KaGGIA0,Marketing,ABM,Cat3,TypeC,1,54.21
a00P0000006KaGHIA0,Operations,Performance Management,Cat1,TypeA,3,76.92
a00P0000006KaGIIA0,Development,Quality Assurance,Cat3,TypeC,9,25.46
a00P0000006KaGJIA0,Operations,Performance Management,Cat1,TypeB,10,10.92
a00P0000006KaGKIA0,Marketing,ABM,Cat2,TypeB,1,63.03
a00P0000006KaGLIA0,Support,Tier 3,Cat1,TypeC,10,51.99
a00P0000006KaGMIA0,Support,Tier 2,Cat1,TypeB,7,51.73
a00P0000006KaGNIA0,Support,Tier 2,Cat1,TypeA,6,28.02
a00P0000006KaGOIA0,Sales,Sales Engineering,Cat2,TypeC,5,9.88
a00P0000006KaGPIA0,Support,Tier 1,Cat3,TypeA,2,83.66
a00P0000006KaGQIA0,Marketing,ABM,Cat2,TypeC,9,62.32
a00P0000006KaGRIA0,Operations,Human Resources,Cat1,TypeA,10,42.38
a00P0000006KaGSIA0,Sales,Sales Engineering,Cat2,TypeA,10,47.69
a00P0000006KaGTIA0,Development,Quality Assurance,Cat3,TypeC,9,60.49
a00P0000006KaGUIA0,Operations,Human Resources,Cat1,TypeC,3,76.11
a00P0000006KaGVIA0,Operations,Performance Management,Cat1,TypeB,9,46.4
a00P0000006KaGWIA0,Support,Tier 1,Cat1,TypeB,10,51.85
a00P0000006KaGXIA0,Sales,Pre Sales,Cat2,TypeC,7,42.36
a00P0000006KaGYIA0,Support,Tier 2,Cat1,TypeC,5,5.06
a00P0000006KaGZIA0,Sales,Pre Sales,Cat1,TypeC,8,53.17
a00P0000006KaGaIAK,Sales,Pre Sales,Cat1,TypeC,2,74.18
a00P0000006KaGbIAK,Development,Coding,Cat1,TypeA,9,56.32
a00P0000006KaGcIAK,Support,Tier 3,Cat1,TypeA,3,58.91
a00P0000006KaGdIAK,Sales,Pre Sales,Cat3,TypeC,5,59.94
a00P0000006KaGeIAK,Sales,Sales Engineering,Cat3,TypeA,6,18.98
a00P0000006KaGfIAK,Development,Coding,Cat2,TypeB,4,4.33
a00P0000006KaGgIAK,Operations,Human Resources,Cat2,TypeB,3,55.03
a00P0000006KaGhIAK,Operations,Performance Management,Cat2,TypeA,4,42.87
a00P0000006KaGiIAK,Operations,Human Resources,Cat2,TypeB,1,72.91
a00P0000006KaGjIAK,Marketing,ABM,Cat1,TypeA,6,10
a00P0000006KaGkIAK,Support,Tier 2,Cat3,TypeA,10,93.45
a00P0000006KaGlIAK,Support,Tier 1,Cat2,TypeC,3,32.92
a00P0000006KaGmIAK,Operations,Performance Management,Cat1,TypeB,6,96.43
a00P0000006KaGnIAK,Development,Quality Assurance,Cat2,TypeB,5,55.68
a00P0000006KaGoIAK,Marketing,ABM,Cat2,TypeC,6,12.71
a00P0000006KaGpIAK,Development,Quality Assurance,Cat1,TypeB,4,28.1
a00P0000006KaGqIAK,Marketing,ABM,Cat1,TypeB,6,64.29
a00P0000006KaGrIAK,Support,Tier 2,Cat2,TypeA,4,1.87
a00P0000006KaGsIAK,Development,Coding,Cat3,TypeC,9,73.75
a00P0000006KaGtIAK,Operations,Performance Management,Cat2,TypeB,4,85.73
a00P0000006KaGuIAK,Sales,Sales Engineering,Cat2,TypeA,1,51.38
a00P0000006KaGvIAK,Operations,Performance Management,Cat3,TypeC,10,32.16
a00P0000006KaGwIAK,Development,Coding,Cat3,TypeB,10,4.78
a00P0000006KaGxIAK,Operations,Performance Management,Cat1,TypeB,5,94.02
a00P0000006KaGyIAK,Marketing,ABM,Cat2,TypeC,5,97.51
a00P0000006KaGzIAK,Support,Tier 2,Cat2,TypeA,6,19.65
a00P0000006KaH0IAK,Marketing,ABM,Cat2,TypeA,2,72.1
a00P0000006KaH1IAK,Operations,Performance Management,Cat3,TypeC,5,28.91
a00P0000006KaH2IAK,Sales,Sales Engineering,Cat1,TypeC,8,17.83
a00P0000006KaH3IAK,Sales,Pre Sales,Cat3,TypeC,9,63.95
a00P0000006KaH4IAK,Operations,Performance Management,Cat1,TypeA,5,88.96
a00P0000006KaH5IAK,Operations,Human Resources,Cat2,TypeB,2,9.33
a00P0000006KaH6IAK,Marketing,ABM,Cat1,TypeA,8,31.08
a00P0000006KaH7IAK,Sales,Pre Sales,Cat3,TypeA,4,65.49
a00P0000006KaH8IAK,Support,Tier 2,Cat1,TypeA,9,33.01
a00P0000006KaH9IAK,Development,Quality Assurance,Cat3,TypeC,7,69.19
a00P0000006KaHAIA0,Operations,Human Resources,Cat3,TypeA,9,51.05
a00P0000006KaHBIA0,Operations,Human Resources,Cat1,TypeB,5,32.29
a00P0000006KaHCIA0,Development,Coding,Cat3,TypeB,10,98.33
a00P0000006KaHDIA0,Support,Tier 2,Cat1,TypeB,1,76.95
a00P0000006KaHEIA0,Marketing,ABM,Cat2,TypeC,1,17.89
a00P0000006KaHFIA0,Marketing,ABM,Cat3,TypeA,10,93.71
a00P0000006KaHGIA0,Marketing,ABM,Cat2,TypeC,3,59.86
a00P0000006KaHHIA0,Support,Tier 2,Cat2,TypeA,2,92.47
a00P0000006KaHIIA0,Support,Tier 3,Cat2,TypeA,2,94.86
a00P0000006KaHJIA0,Sales,Sales Engineering,Cat1,TypeB,8,72.46
a00P0000006KaHKIA0,Marketing,ABM,Cat2,TypeB,8,47.47
a00P0000006KaHLIA0,Development,Quality Assurance,Cat2,TypeB,4,13.6
a00P0000006KaHMIA0,Sales,Pre Sales,Cat2,TypeC,8,39.32
a00P0000006KaHNIA0,Support,Tier 2,Cat1,TypeC,2,98.54
a00P0000006KaHOIA0,Sales,Pre Sales,Cat1,TypeA,3,87.11
a00P0000006KaHPIA0,Sales,Pre Sales,Cat3,TypeC,10,95.78
a00P0000006KaHQIA0,Sales,Sales Engineering,Cat3,TypeA,8,70.11
a00P0000006KaHRIA0,Marketing,ABM,Cat3,TypeA,10,28
a00P0000006KaHSIA0,Support,Tier 3,Cat2,TypeA,1,68.75
a00P0000006KaHTIA0,Development,Quality Assurance,Cat1,TypeC,6,82.24
a00P0000006KaHUIA0,Operations,Performance Management,Cat3,TypeB,5,56.95
a00P0000006KaHVIA0,Marketing,ABM,Cat1,TypeB,2,73.57
a00P0000006KaHWIA0,Sales,Sales Engineering,Cat2,TypeB,4,78.92
a00P0000006KaHXIA0,Operations,Human Resources,Cat1,TypeA,5,88.3
a00P0000006KaHYIA0,Sales,Pre Sales,Cat3,TypeA,7,55.87
a00P0000006KaHZIA0,Support,Tier 3,Cat3,TypeC,1,57.66
a00P0000006KaHaIAK,Operations,Performance Management,Cat3,TypeC,7,94.77
a00P0000006KaHbIAK,Marketing,ABM,Cat1,TypeC,4,68.86
a00P0000006KaHcIAK,Marketing,ABM,Cat3,TypeB,3,86.41
a00P0000006KaHdIAK,Development,Coding,Cat1,TypeA,1,81.91
a00P0000006KaHeIAK,Support,Tier 1,Cat1,TypeA,1,92.86
a00P0000006KaHfIAK,Marketing,ABM,Cat2,TypeC,7,67.65
a00P0000006KaHgIAK,Development,Quality Assurance,Cat3,TypeC,3,16.82
a00P0000006KaHhIAK,Operations,Performance Management,Cat1,TypeC,10,16.88
a00P0000006KaHiIAK,Development,Coding,Cat2,TypeC,2,36.72
a00P0000006KaHjIAK,Development,Quality Assurance,Cat1,TypeC,9,60.31
a00P0000006KaHkIAK,Sales,Sales Engineering,Cat3,TypeA,5,48.06
a00P0000006KaHlIAK,Marketing,ABM,Cat3,TypeC,3,6.25
a00P0000006KaHmIAK,Marketing,ABM,Cat1,TypeB,5,33.81
a00P0000006KaHnIAK,Support,Tier 1,Cat3,TypeA,2,38.92
a00P0000006KaHoIAK,Support,Tier 1,Cat2,TypeB,6,40.34
a00P0000006KaHpIAK,Sales,Sales Engineering,Cat1,TypeC,3,53.28
a00P0000006KaHqIAK,Development,Coding,Cat1,TypeA,5,54.5
a00P0000006KaHrIAK,Operations,Performance Management,Cat1,TypeB,1,22.94
a00P0000006KaHsIAK,Support,Tier 1,Cat2,TypeA,7,82.49
a00P0000006KaHtIAK,Sales,Pre Sales,Cat2,TypeA,5,31.08
a00P0000006KaHuIAK,Marketing,ABM,Cat2,TypeA,6,52.02
a00P0000006KaHvIAK,Marketing,ABM,Cat3,TypeC,7,19.88
a00P0000006KaHwIAK,Marketing,ABM,Cat1,TypeA,1,62.62
a00P0000006KaHxIAK,Sales,Sales Engineering,Cat1,TypeB,1,34.7
a00P0000006KaHyIAK,Operations,Human Resources,Cat2,TypeC,7,66.23
a00P0000006KaHzIAK,Sales,Sales Engineering,Cat3,TypeB,5,58.02
a00P0000006KaI0IAK,Development,Coding,Cat1,TypeA,1,38.83
a00P0000006KaI1IAK,Support,Tier 1,Cat1,TypeA,2,17.75
a00P0000006KaI2IAK,Operations,Human Resources,Cat3,TypeA,1,99.38
a00P0000006KaI3IAK,Development,Coding,Cat1,TypeC,4,80.53
a00P0000006KaI4IAK,Support,Tier 3,Cat1,TypeB,3,99.95
a00P0000006KaI5IAK,Marketing,ABM,Cat1,TypeB,1,79.19
a00P0000006KaI6IAK,Sales,Pre Sales,Cat3,TypeA,7,54.01
a00P0000006KaI7IAK,Marketing,ABM,Cat1,TypeA,5,45.83
a00P0000006KaI8IAK,Support,Tier 2,Cat1,TypeC,4,99.44
a00P0000006KaI9IAK,Development,Coding,Cat2,TypeB,5,13.18
a00P0000006KaIAIA0,Support,Tier 1,Cat1,TypeA,2,23.29
a00P0000006KaIBIA0,Operations,Human Resources,Cat1,TypeA,1,81.97
a00P0000006KaICIA0,Marketing,ABM,Cat1,TypeA,5,58.01
a00P0000006KaIDIA0,Support,Tier 3,Cat1,TypeC,4,40.95
a00P0000006KaIEIA0,Marketing,ABM,Cat1,TypeB,4,47.44
a00P0000006KaIFIA0,Support,Tier 3,Cat3,TypeA,9,90.33
a00P0000006KaIGIA0,Marketing,ABM,Cat1,TypeC,2,69.28
a00P0000006KaIHIA0,Marketing,ABM,Cat1,TypeA,2,56.03
a00P0000006KaIIIA0,Sales,Pre Sales,Cat2,TypeC,3,15.71
a00P0000006KaIJIA0,Marketing,ABM,Cat3,TypeB,7,29.82
a00P0000006KaIKIA0,Sales,Pre Sales,Cat3,TypeB,4,76.1
a00P0000006KaILIA0,Support,Tier 1,Cat3,TypeC,9,7.38
a00P0000006KaIMIA0,Operations,Human Resources,Cat1,TypeA,6,2.26
a00P0000006KaINIA0,Operations,Performance Management,Cat3,TypeC,1,61.1
a00P0000006KaIOIA0,Support,Tier 3,Cat3,TypeC,2,23.48
a00P0000006KaIPIA0,Operations,Human Resources,Cat2,TypeA,2,63.18
a00P0000006KaIQIA0,Support,Tier 1,Cat3,TypeC,7,74.39
a00P0000006KaIRIA0,Operations,Human Resources,Cat1,TypeB,7,1.72
a00P0000006KaISIA0,Marketing,ABM,Cat3,TypeB,4,15.55
a00P0000006KaITIA0,Sales,Pre Sales,Cat2,TypeB,9,77.86
a00P0000006KaIUIA0,Development,Quality Assurance,Cat3,TypeC,8,68.16
a00P0000006KaIVIA0,Support,Tier 2,Cat1,TypeB,2,4.33
a00P0000006KaIWIA0,Support,Tier 3,Cat3,TypeB,6,50.94
a00P0000006KaIXIA0,Sales,Sales Engineering,Cat3,TypeC,1,24.5
a00P0000006KaIYIA0,Marketing,ABM,Cat3,TypeB,8,67.06
a00P0000006KaIZIA0,Support,Tier 3,Cat2,TypeC,5,96.6
a00P0000006KaIaIAK,Support,Tier 1,Cat2,TypeB,9,7.65
a00P0000006KaIbIAK,Development,Quality Assurance,Cat2,TypeA,2,47.63
a00P0000006KaIcIAK,Marketing,ABM,Cat3,TypeC,6,72.97
a00P0000006KaIdIAK,Support,Tier 1,Cat1,TypeC,4,58.72
a00P0000006KaIeIAK,Marketing,ABM,Cat3,TypeB,7,79.85
a00P0000006KaIfIAK,Development,Coding,Cat3,TypeC,8,83.02
a00P0000006KaIgIAK,Sales,Pre Sales,Cat3,TypeA,8,47.21
a00P0000006KaIhIAK,Support,Tier 3,Cat1,TypeA,1,8.73
a00P0000006KaIiIAK,Sales,Pre Sales,Cat1,TypeC,3,23.52
a00P0000006KaIjIAK,Operations,Human Resources,Cat3,TypeA,5,86.04
a00P0000006KaIkIAK,Marketing,ABM,Cat1,TypeB,6,86.64
a00P0000006KaIlIAK,Sales,Pre Sales,Cat2,TypeC,9,31.41
a00P0000006KaImIAK,Development,Quality Assurance,Cat2,TypeB,2,28.72
a00P0000006KaInIAK,Support,Tier 2,Cat3,TypeA,4,64.97
a00P0000006KaIoIAK,Support,Tier 3,Cat3,TypeB,7,74.99
a00P0000006KaIpIAK,Operations,Human Resources,Cat3,TypeC,4,53.41
a00P0000006KaIqIAK,Operations,Performance Management,Cat2,TypeC,6,39.96
a00P0000006KaIrIAK,Sales,Sales Engineering,Cat1,TypeA,3,80.06
a00P0000006KaIsIAK,Operations,Performance Management,Cat1,TypeB,6,16.03
a00P0000006KaItIAK,Support,Tier 2,Cat3,TypeA,5,40.15
a00P0000006KaIuIAK,Development,Quality Assurance,Cat2,TypeC,9,2.78
a00P0000006KaIvIAK,Sales,Pre Sales,Cat3,TypeB,2,68.04
a00P0000006KaIwIAK,Sales,Pre Sales,Cat3,TypeB,9,97.27
a00P0000006KaIxIAK,Sales,Pre Sales,Cat1,TypeC,1,12.84
a00P0000006KaIyIAK,Support,Tier 2,Cat1,TypeC,4,63.68
a00P0000006KaIzIAK,Support,Tier 1,Cat1,TypeA,10,14.08
a00P0000006KaJ0IAK,Support,Tier 1,Cat2,TypeA,4,75.54
a00P0000006KaJ1IAK,Marketing,ABM,Cat3,TypeA,9,3.75
a00P0000006KaJ2IAK,Operations,Performance Management,Cat3,TypeC,3,48.68
a00P0000006KaJ3IAK,Support,Tier 1,Cat1,TypeB,2,21.32
a00P0000006KaJ4IAK,Development,Coding,Cat3,TypeA,7,10.52
a00P0000006KaJ5IAK,Support,Tier 3,Cat1,TypeB,10,46.59
a00P0000006KaJ6IAK,Operations,Human Resources,Cat3,TypeB,2,95.39
a00P0000006KaJ7IAK,Sales,Pre Sales,Cat3,TypeB,1,1.88
a00P0000006KaJ8IAK,Development,Quality Assurance,Cat3,TypeA,7,76.35
a00P0000006KaJ9IAK,Sales,Pre Sales,Cat3,TypeC,2,94.92
a00P0000006KaJAIA0,Development,Quality Assurance,Cat2,TypeB,6,52.09
a00P0000006KaJBIA0,Support,Tier 3,Cat2,TypeC,7,28.71
a00P0000006KaJCIA0,Marketing,ABM,Cat2,TypeC,4,80.4
a00P0000006KaJDIA0,Operations,Human Resources,Cat1,TypeC,1,84.52
a00P0000006KaJEIA0,Development,Coding,Cat1,TypeA,8,87.66
a00P0000006KaJFIA0,Support,Tier 2,Cat3,TypeC,9,36.77
a00P0000006KaJGIA0,Marketing,ABM,Cat3,TypeB,2,97.22
a00P0000006KaJHIA0,Support,Tier 3,Cat3,TypeC,1,49.07
a00P0000006KaJIIA0,Operations,Human Resources,Cat2,TypeA,1,81.7
a00P0000006KaJJIA0,Support,Tier 3,Cat3,TypeC,7,81.36
a00P0000006KaJKIA0,Sales,Pre Sales,Cat2,TypeC,2,33.74
a00P0000006KaJLIA0,Operations,Performance Management,Cat1,TypeC,3,88.37
a00P0000006KaJMIA0,Development,Coding,Cat1,TypeC,7,59.94
a00P0000006KaJNIA0,Sales,Sales Engineering,Cat3,TypeA,5,69.57
a00P0000006KaJOIA0,Support,Tier 1,Cat1,TypeC,1,49.34
a00P0000006KaJPIA0,Operations,Performance Management,Cat2,TypeC,4,70.86
a00P0000006KaJQIA0,Marketing,ABM,Cat3,TypeB,5,71.47
a00P0000006KaJRIA0,Operations,Performance Management,Cat1,TypeC,2,24.57
a00P0000006KaJSIA0,Operations,Performance Management,Cat3,TypeB,1,15.72
a00P0000006KaJTIA0,Sales,Sales Engineering,Cat1,TypeB,1,60.55
a00P0000006KaJUIA0,Operations,Performance Management,Cat1,TypeC,5,35.33
a00P0000006KaJVIA0,Marketing,ABM,Cat2,TypeA,9,29.38
a00P0000006KaJWIA0,Marketing,ABM,Cat1,TypeA,6,19.16
a00P0000006KaJXIA0,Sales,Sales Engineering,Cat3,TypeB,1,63.67
a00P0000006KaJYIA0,Support,Tier 1,Cat1,TypeC,5,11.29
a00P0000006KaJZIA0,Development,Coding,Cat2,TypeC,6,28.85
a00P0000006KaJaIAK,Development,Coding,Cat2,TypeB,7,85.97
a00P0000006KaJbIAK,Development,Quality Assurance,Cat1,TypeA,7,34.9
a00P0000006KaJcIAK,Sales,Pre Sales,Cat3,TypeC,1,95.65
a00P0000006KaJdIAK,Operations,Performance Management,Cat3,TypeA,4,90.72
a00P0000006KaJeIAK,Support,Tier 3,Cat1,TypeB,9,73.91
a00P0000006KaJfIAK,Marketing,ABM,Cat1,TypeA,6,4.68
a00P0000006KaJgIAK,Development,Coding,Cat1,TypeB,6,31.42
a00P0000006KaJhIAK,Development,Coding,Cat2,TypeC,2,23.82
a00P0000006KaJiIAK,Development,Coding,Cat1,TypeA,3,33.33
a00P0000006KaJjIAK,Marketing,ABM,Cat3,TypeB,9,41.3
a00P0000006KaJkIAK,Support,Tier 1,Cat2,TypeA,1,55.51
a00P0000006KaJlIAK,Marketing,ABM,Cat1,TypeB,1,62.31
a00P0000006KaJmIAK,Sales,Sales Engineering,Cat3,TypeB,8,81.53
a00P0000006KaJnIAK,Development,Coding,Cat2,TypeA,7,55.84
a00P0000006KaJoIAK,Sales,Sales Engineering,Cat2,TypeB,9,13.64
a00P0000006KaJpIAK,Development,Quality Assurance,Cat3,TypeB,4,27.76
a00P0000006KaJqIAK,Support,Tier 1,Cat3,TypeB,3,33.39
a00P0000006KaJrIAK,Sales,Pre Sales,Cat2,TypeC,1,51
a00P0000006KaJsIAK,Development,Coding,Cat1,TypeB,6,45.65
a00P0000006KaJtIAK,Support,Tier 1,Cat3,TypeC,8,33.46
a00P0000006KaJuIAK,Operations,Human Resources,Cat1,TypeA,1,76.97
a00P0000006KaJvIAK,Operations,Human Resources,Cat2,TypeA,9,67.16
a00P0000006KaJwIAK,Operations,Performance Management,Cat3,TypeB,4,61.32
a00P0000006KaJxIAK,Support,Tier 1,Cat1,TypeB,10,80.25
a00P0000006KaJyIAK,Marketing,ABM,Cat1,TypeC,9,95.34
a00P0000006KaJzIAK,Sales,Pre Sales,Cat3,TypeC,6,44.91
a00P0000006KaK0IAK,Support,Tier 1,Cat2,TypeA,9,10.13
a00P0000006KaK1IAK,Development,Quality Assurance,Cat3,TypeB,5,65.51
a00P0000006KaK2IAK,Operations,Human Resources,Cat2,TypeC,7,23.84
a00P0000006KaK3IAK,Operations,Performance Management,Cat3,TypeB,2,23.4
a00P0000006KaK4IAK,Marketing,ABM,Cat3,TypeA,3,70.17
a00P0000006KaK5IAK,Marketing,ABM,Cat1,TypeC,6,70.94
a00P0000006KaK6IAK,Marketing,ABM,Cat1,TypeA,8,16.64
a00P0000006KaK7IAK,Support,Tier 1,Cat2,TypeA,2,9.57
a00P0000006KaK8IAK,Sales,Pre Sales,Cat3,TypeB,5,18.65
a00P0000006KaK9IAK,Sales,Pre Sales,Cat2,TypeB,3,43.89
a00P0000006KaKAIA0,Marketing,ABM,Cat1,TypeB,9,41.21
a00P0000006KaKBIA0,Support,Tier 3,Cat3,TypeA,3,42.5
a00P0000006KaKCIA0,Marketing,ABM,Cat2,TypeB,10,9.26
a00P0000006KaKDIA0,Support,Tier 1,Cat2,TypeB,1,7.84
a00P0000006KaKEIA0,Support,Tier 3,Cat1,TypeA,3,96.25
a00P0000006KaKFIA0,Support,Tier 2,Cat1,TypeB,1,13.24
a00P0000006KaKGIA0,Marketing,ABM,Cat2,TypeC,5,41.85
a00P0000006KaKHIA0,Development,Quality Assurance,Cat1,TypeC,2,9.35
a00P0000006KaKIIA0,Development,Coding,Cat1,TypeC,5,6.26
a00P0000006KaKJIA0,Operations,Performance Management,Cat2,TypeC,3,85.46
a00P0000006KaKKIA0,Operations,Performance Management,Cat1,TypeB,4,31.96
a00P0000006KaKLIA0,Development,Coding,Cat1,TypeB,4,13.18
a00P0000006KaKMIA0,Development,Coding,Cat2,TypeC,2,29.08
a00P0000006KaKNIA0,Support,Tier 3,Cat2,TypeB,3,36.94
a00P0000006KaKOIA0,Marketing,ABM,Cat3,TypeC,6,20.95
a00P0000006KaKPIA0,Development,Quality Assurance,Cat1,TypeB,9,58.01
a00P0000006KaKQIA0,Sales,Pre Sales,Cat3,TypeB,8,34.65
a00P0000006KaKRIA0,Support,Tier 2,Cat1,TypeC,6,48.02
a00P0000006KaKSIA0,Support,Tier 3,Cat1,TypeC,2,6.29
a00P0000006KaKTIA0,Sales,Pre Sales,Cat3,TypeA,10,68.33
